hashed_author,first_name,tag
physics|Heffron|B.,B.,initial
astro-ph|Max-Moerbeck|W.,W.,initial
nucl-ex|Kirch|K.,K.,initial
hep-ph|Closier|J.,J.,initial
astro-ph|Ast|M.,M.,initial
hep-ex|Gallorini|S.,S.,initial
hep-ex|McNeil|J. T.,J. T.,initial
hep-ph|Zhu|Y.,Y.,initial
hep-ex|Kolosov|V. N.,V. N.,initial
hep-th|De Lorenci|V. A.,V. A.,initial
hep-ex|Cabrera|B.,B.,initial
hep-ex|Mahlstedt|J.,J.,initial
astro-ph|Pointecouteau|E.,E.,initial
hep-ex|Bergmann|F. S.,F. S.,initial
astro-ph|Jütte|E.,E.,initial
physics|Park|S. Y.,S. Y.,initial
astro-ph|Paravac|A.,A.,initial
cs|Klein|C.,C.,initial
gr-qc|Oram|R.,R.,initial
nucl-ex|Hushchyn|M.,M.,initial
cond-mat|Li|J. I. A.,J. I. A.,initial
astro-ph|Ingallinera|A.,A.,initial
hep-ph|de Oliveira|M. A. Leigui,M. A. Leigui,initial
hep-ex|Lys|J.,J.,initial
hep-ex|Watson|A.,A.,initial
astro-ph|Herrera|J.,J.,initial
physics|Salman|T. M.,T. M.,initial
cond-mat|Gilbreth|C. N.,C. N.,initial
hep-ph|Li|P. R.,P. R.,initial
math|Aronna|M. Soledad,M. Soledad,initial
astro-ph|Fan|Y.,Y.,initial
nucl-ex|Shchutska|L.,L.,initial
nucl-th|Shi|Y.,Y.,initial
physics|Mitchell|D. G.,D. G.,initial
hep-ex|Wang|X.,X.,initial
hep-ex|Carpinelli|M.,M.,initial
cond-mat|Dutta|B.,B.,initial
nucl-ex|Simenel|C.,C.,initial
astro-ph|Keppler|M.,M.,initial
physics|Pesudo|V.,V.,initial
physics|Shi|X.,X.,initial
hep-ex|Girod|F. X.,F. X.,initial
cond-mat|Na|M. X.,M. X.,initial
astro-ph|Thomas|A. W.,A. W.,initial
astro-ph|Nesvorný|D.,D.,initial
gr-qc|Woodard|R. P.,R. P.,initial
astro-ph|Kozhurina-Platais|V.,V.,initial
nucl-th|Deliyergiyev|M. A.,M. A.,initial
astro-ph|Hrupec|D.,D.,initial
astro-ph|Molaverdikhani|K.,K.,initial
astro-ph|Safa|I.,I.,initial
hep-ph|Boroun|G. R.,G. R.,initial
hep-ph|Schappacher|C.,C.,initial
nucl-ex|Hauptman|J.,J.,initial
nucl-ex|Giusti|C.,C.,initial
astro-ph|Elagali|A.,A.,initial
hep-ph|Pires|J.,J.,initial
nucl-ex|Greife|U.,U.,initial
astro-ph|Devin|J.,J.,initial
nucl-ex|Abrams|D.,D.,initial
astro-ph|Genova-Santos|R.,R.,initial
nucl-ex|Denisov|O.,O.,initial
hep-ex|Rohrken|M.,M.,initial
physics|Shimizu|I.,I.,initial
physics|Sangiorgio|S.,S.,initial
physics|Brown|A. C.,A. C.,initial
hep-ex|Jackson|P.,P.,initial
physics|Pitzer|M.,M.,initial
hep-ex|Stahl|M.,M.,initial
astro-ph|Rahlin|A. S.,A. S.,initial
hep-ph|Silagadze|Z. K.,Z. K.,initial
hep-ex|Chlachidze|G.,G.,initial
astro-ph|González-Nuevo|J.,J.,initial
astro-ph|Chen|T. X.,T. X.,initial
physics|Paiella|A.,A.,initial
physics|Lewenstein|M.,M.,initial
cs|Silvestro|F.,F.,initial
gr-qc|Buikema|A.,A.,initial
nucl-ex|Prakhov|S. N.,S. N.,initial
hep-ex|Cervantes|R.,R.,initial
hep-ex|Rosauro-Alcaraz|S.,S.,initial
physics|Hino|Y.,Y.,initial
astro-ph|Atapin|K.,K.,initial
astro-ph|Movahed|S. M. S.,S. M. S.,initial
hep-ex|Halder|S.,S.,initial
astro-ph|Moss|A.,A.,initial
nucl-ex|Kondev|F. G.,F. G.,initial
quant-ph|Metwally|N.,N.,initial
hep-ph|Ryabchikov|D. I.,D. I.,initial
gr-qc|Gasperini|M.,M.,initial
nucl-ex|Corti|G.,G.,initial
nucl-ex|Markert|J.,J.,initial
hep-ex|Lamont|I.,I.,initial
astro-ph|McClincy|P. K.,P. K.,initial
cond-mat|Dean|M. P. M.,M. P. M.,initial
nucl-ex|Braghieri|A.,A.,initial
hep-ex|Finley|C.,C.,initial
astro-ph|Sauter|O.,O.,initial
nucl-ex|Łukasik|J.,J.,initial
hep-ex|Nayak|N.,N.,initial
cond-mat|Plourde|B. L. T.,B. L. T.,initial
physics|Chakraborty|S.,S.,initial
physics|Hayato|Y.,Y.,initial
gr-qc|Wong|W. K.,W. K.,initial
astro-ph|Matsuhara|H.,H.,initial
physics|Fioretti|A.,A.,initial
nucl-ex|Gaffney|L. P.,L. P.,initial
gr-qc|Shoemaker|D. M.,D. M.,initial
astro-ph|Ruppin|F.,F.,initial
hep-ex|Temples|D.,D.,initial
hep-ph|Borisyak|M.,M.,initial
hep-ex|Makdisi|Y.,Y.,initial
cond-mat|Mejia|C. Salazar,C. Salazar,initial
astro-ph|Yuan|A. F.,A. F.,initial
astro-ph|Vikhlinin|A.,A.,initial
cond-mat|Poornesh|P.,P.,initial
astro-ph|MacDonald|N. R.,N. R.,initial
cond-mat|Fransson|J.,J.,initial
physics|Alpeggiani|F.,F.,initial
astro-ph|Koldobskiy|S.,S.,initial
nucl-ex|Ahn|D. S.,D. S.,initial
nucl-ex|Petrache|C. M.,C. M.,initial
nucl-ex|Torrent|J.,J.,initial
cond-mat|Tafuri|F.,F.,initial
hep-ph|Ueda|I.,I.,initial
astro-ph|Wallace|L.,L.,initial
hep-ph|Ma|W. Y.,W. Y.,initial
astro-ph|Lubrano|P.,P.,initial
hep-ex|Ramalho|G.,G.,initial
astro-ph|Clark|P.,P.,initial
hep-ex|Ramanathan|K.,K.,initial
gr-qc|Crowder|S. G.,S. G.,initial
astro-ph|Agostini|M.,M.,initial
physics|Feldker|T.,T.,initial
physics|Sakai|Y.,Y.,initial
astro-ph|Dotson|J.,J.,initial
hep-ex|Rodas|A.,A.,initial
hep-ex|Lozza|V.,V.,initial
astro-ph|Lebouteiller|V.,V.,initial
hep-ex|Rodrigues|J. P.,J. P.,initial
nucl-th|Minkov|N.,N.,initial
astro-ph|Merz|J.,J.,initial
nucl-ex|Koziel|M.,M.,initial
astro-ph|Regibo|S.,S.,initial
astro-ph|Yung|L. Y. Aaron,L. Y. Aaron,initial
astro-ph|Calamida|A.,A.,initial
nucl-ex|Szala|M.,M.,initial
physics|Demeter|G.,G.,initial
nucl-ex|Tanaka|T.,T.,initial
astro-ph|McMahon|R.,R.,initial
hep-ex|Thea|A.,A.,initial
astro-ph|Froebrich|D.,D.,initial
astro-ph|Marengo|M.,M.,initial
astro-ph|Schneider|M.,M.,initial
astro-ph|Luque-Escamilla|P. L.,P. L.,initial
quant-ph|Karthik|H. S.,H. S.,initial
astro-ph|Falcon-Barroso|J.,J.,initial
astro-ph|Trettin|A.,A.,initial
hep-ph|Hickford|S.,S.,initial
cs|Kazmi|S. M. Ahsan,S. M. Ahsan,initial
nucl-ex|Huang|E. -C.,E. -C.,initial
hep-ph|Mitrofanov|N.,N.,initial
astro-ph|Thiemann|E. M. B.,E. M. B.,initial
nucl-ex|Jeon|S. J.,S. J.,initial
nucl-ex|Kochanek|I.,I.,initial
hep-ph|Da Silva|C. L.,C. L.,initial
hep-ex|Zhang|J. L.,J. L.,initial
astro-ph|Piro|M. -C.,M. -C.,initial
nucl-th|Rubtsova|O. A.,O. A.,initial
gr-qc|Caesar|M.,M.,initial
hep-th|Petrosyan|T. A.,T. A.,initial
hep-ex|Dzhelyadin|R.,R.,initial
nucl-th|Togano|Y.,Y.,initial
physics|Lautner|L.,L.,initial
nucl-ex|Staszel|P.,P.,initial
astro-ph|Franke|F.,F.,initial
astro-ph|Chan|M.,M.,initial
nucl-ex|Tomášek|M.,M.,initial
hep-ph|Fabbrichesi|M.,M.,initial
hep-ph|Ankowski|A.,A.,initial
nucl-ex|Ellinger|E.,E.,initial
hep-ph|Arnold|L. O.,L. O.,initial
hep-ph|Nakamura|Y.,Y.,initial
hep-ex|Gentile|V.,V.,initial
hep-ex|Budagov|J.,J.,initial
physics|Becheva|E.,E.,initial
nucl-ex|Alfred|M.,M.,initial
astro-ph|Maroto|A. L.,A. L.,initial
hep-ex|Hershenhorn|A.,A.,initial
hep-ex|Sweigart|D. A.,D. A.,initial
astro-ph|Pinsonneault-Marotte|T.,T.,initial
astro-ph|van Hoof|P. A. M.,P. A. M.,initial
astro-ph|Burton|M.,M.,initial
astro-ph|Porter|F. Scott,F. Scott,initial
nucl-ex|Grevy|S.,S.,initial
hep-ex|Gonella|L.,L.,initial
physics|Parusov|V. V.,V. V.,initial
physics|Zhang|Q. M.,Q. M.,initial
gr-qc|Chaty|S.,S.,initial
hep-ex|Litov|L.,L.,initial
nucl-ex|Soderberg|M.,M.,initial
astro-ph|Ichinohe|Y.,Y.,initial
gr-qc|Jones|G.,G.,initial
nucl-ex|Balibrea|J.,J.,initial
astro-ph|Kiessling|A.,A.,initial
physics|Farnese|C.,C.,initial
hep-ph|Rinaldi|E.,E.,initial
physics|Cutter|J. E.,J. E.,initial
astro-ph|McLaughlin|M. A.,M. A.,initial
physics|Khan|A.,A.,initial
hep-ph|Vagner|A.,A.,initial
hep-ex|Kunka|N.,N.,initial
math|Wang|B.,B.,initial
physics|He|X. T.,X. T.,initial
physics|Varela|J.,J.,initial
nucl-ex|Barsuk|S.,S.,initial
hep-ex|Peng|Z. Y.,Z. Y.,initial
astro-ph|Rösch|F.,F.,initial
physics|Thompson|W. G.,W. G.,initial
hep-ex|Cirigliano|V.,V.,initial
hep-ex|Porteboeuf|S.,S.,initial
physics|Gustavsson|T.,T.,initial
hep-ex|Ablikim|M.,M.,initial
hep-ex|Maisuzenko|D.,D.,initial
astro-ph|Whittlesey|P. L.,P. L.,initial
astro-ph|Oh|S. -H.,S. -H.,initial
astro-ph|Bender|A. N.,A. N.,initial
gr-qc|Brito|R.,R.,initial
nucl-ex|Xu|Q. H.,Q. H.,initial
hep-th|Brihaye|Y.,Y.,initial
nucl-th|Zherebtsova|E. S.,E. S.,initial
astro-ph|Montillaud|J.,J.,initial
hep-ph|Rakhimov|N.,N.,initial
physics|Rozpedzik|D.,D.,initial
astro-ph|López-Corredoira|M.,M.,initial
astro-ph|Klimov|P. A.,P. A.,initial
astro-ph|Liu|X. J.,X. J.,initial
astro-ph|Gao|R.,R.,initial
astro-ph|Zhang|X. P.,X. P.,initial
astro-ph|Fernandez-Galiana|A.,A.,initial
gr-qc|Ingram|C.,C.,initial
nucl-ex|Demmich|K.,K.,initial
astro-ph|Montgomery|J.,J.,initial
astro-ph|Shams|B.,B.,initial
cond-mat|Gutt|C.,C.,initial
cond-mat|Beugnon|J.,J.,initial
astro-ph|Predehl|P.,P.,initial
physics|Suter|L.,L.,initial
astro-ph|Hayashida|N.,N.,initial
gr-qc|Cheng|H.,H.,initial
hep-ex|Smith|K.,K.,initial
astro-ph|Pantaleo|F. R.,F. R.,initial
hep-ex|Sandrock|A.,A.,initial
physics|Martucci|M.,M.,initial
hep-ex|Agartioglu|M.,M.,initial
physics|Goswami|B. N.,B. N.,initial
astro-ph|Stokstad|R. G.,R. G.,initial
physics|Jetzer|P.,P.,initial
hep-ex|Izmaylov|A.,A.,initial
cond-mat|Gofryk|K.,K.,initial
astro-ph|Biscoveanu|S.,S.,initial
astro-ph|Rulten|C.,C.,initial
hep-ph|Nukazuka|G.,G.,initial
astro-ph|Walterbos|R. A. M.,R. A. M.,initial
astro-ph|Yazback|M.,M.,initial
physics|Nandi|T.,T.,initial
astro-ph|Carneiro|S.,S.,initial
gr-qc|Frei|Z.,Z.,initial
physics|van der Hart|H. W.,H. W.,initial
hep-ex|Kiełbowicz|M.,M.,initial
hep-ex|Labare|M.,M.,initial
astro-ph|Malone|K.,K.,initial
astro-ph|Oosterloo|T. A.,T. A.,initial
nucl-ex|Diss|P. B.,P. B.,initial
astro-ph|Angelakis|E.,E.,initial
hep-ph|López-Ibáñez|M. L.,M. L.,initial
astro-ph|Poujoulet|E.,E.,initial
astro-ph|Duca|C.,C.,initial
cs|Stoilov|N.,N.,initial
cond-mat|Svintsov|D.,D.,initial
hep-ex|Messina|M.,M.,initial
physics|Cerutti|A. C. Cobos,A. C. Cobos,initial
cond-mat|Carlevaro|C. Manuel,C. Manuel,initial
cond-mat|Kim|Y. C.,Y. C.,initial
nucl-ex|Wright|T.,T.,initial
physics|Bortolotti|P.,P.,initial
hep-ph|Lambiase|G.,G.,initial
hep-ph|Coan|T. E.,T. E.,initial
hep-ex|Qi|H. R.,H. R.,initial
astro-ph|Kishimoto|M.,M.,initial
physics|Wei|Y.,Y.,initial
hep-ph|Mewes|M.,M.,initial
hep-ex|Schnabel|J.,J.,initial
astro-ph|Ashida|Y.,Y.,initial
nucl-ex|Taranenko|A.,A.,initial
astro-ph|Reyes|R. de los,R. de los,initial
physics|Vandenbroucke|M.,M.,initial
physics|Filip|P.,P.,initial
astro-ph|van Weeren|R. J.,R. J.,initial
astro-ph|Krasnoselskikh|V.,V.,initial
physics|Tocci|S.,S.,initial
astro-ph|Villa-Ortega|V.,V.,initial
astro-ph|de Wit|W. J.,W. J.,initial
math|Brambila-Paz|F.,F.,initial
astro-ph|Rudak|B.,B.,initial
hep-ex|Nie|Q. Y.,Q. Y.,initial
hep-ex|Yi|L.,L.,initial
cond-mat|Ünal|F. Nur,F. Nur,initial
astro-ph|Hewes|V,V,too_short
hep-ex|Chao|D. S.,D. S.,initial
hep-ex|Kawamura|N.,N.,initial
physics|Biancacci|V.,V.,initial
hep-th|Wang|Z. L.,Z. L.,initial
hep-ex|Petrolini|A.,A.,initial
hep-ex|Uras|A.,A.,initial
cond-mat|Ramos|S.,S.,initial
nucl-th|Nunes|F. M.,F. M.,initial
nucl-ex|Berdnikov|A.,A.,initial
nucl-ex|Zana|L.,L.,initial
nucl-ex|Romaniuk|M.,M.,initial
hep-ex|Yabsley|B.,B.,initial
nlin|Kahng|B.,B.,initial
astro-ph|Hill|V.,V.,initial
astro-ph|Zani|A.,A.,initial
nucl-ex|Johnson|T.,T.,initial
nucl-ex|Svihra|P.,P.,initial
astro-ph|Neil|B. F.,B. F.,initial
hep-ex|Ifergan|Y.,Y.,initial
astro-ph|Whittlesey|P.,P.,initial
astro-ph|Harke-Hosemann|A. H.,A. H.,initial
gr-qc|Meshkov|S.,S.,initial
cond-mat|Chen|Q.,Q.,initial
nucl-th|Casal|J.,J.,initial
cond-mat|Orignac|E.,E.,initial
gr-qc|G.|J. Fernando Barbero,J. Fernando Barbero,initial
hep-ex|Barrera|C. Baldenegro,C. Baldenegro,initial
cond-mat|Aharonovich|I.,I.,initial
hep-ex|Devitt|A.,A.,initial
hep-ex|Agarwala|J.,J.,initial
cond-mat|van Diepen|C. J.,C. J.,initial
physics|Kumar|G. V. Pavan,G. V. Pavan,initial
hep-ph|Tsverava|N.,N.,initial
astro-ph|Mocnik|T.,T.,initial
astro-ph|Pons|J. A.,J. A.,initial
physics|Cabrera|A.,A.,initial
physics|Zirnstein|E. J.,E. J.,initial
cond-mat|De Franceschi|S.,S.,initial
physics|Hall|C.,C.,initial
physics|Rosti|M. E.,M. E.,initial
hep-ex|Caldwell|T. S.,T. S.,initial
astro-ph|Annunziatella|M.,M.,initial
gr-qc|Alencar|G.,G.,initial
gr-qc|Perapechka|I.,I.,initial
hep-ph|Mödden|A.,A.,initial
nucl-ex|Shigaki|K.,K.,initial
nucl-th|Simonis|J.,J.,initial
hep-ex|Ridky|J.,J.,initial
nucl-ex|Currie|R.,R.,initial
astro-ph|Mount|B. J.,B. J.,initial
nucl-ex|Michel|J.,J.,initial
hep-ex|Welsch|M.,M.,initial
physics|Couderc|V.,V.,initial
nucl-ex|Virtanen|V.,V.,initial
astro-ph|Bedard|A.,A.,initial
hep-ph|Signori|A.,A.,initial
hep-ph|Gagliardi|C. A.,C. A.,initial
hep-ph|Sinyukov|Yu. M.,Yu. M.,initial
hep-ph|Stolarski|M.,M.,initial
astro-ph|Arlen|T. C.,T. C.,initial
nucl-ex|Fazio|S.,S.,initial
quant-ph|Chomaz|L.,L.,initial
astro-ph|Raja|S.,S.,initial
quant-ph|Narayanan|V.,V.,initial
hep-ex|Hor|Y. K.,Y. K.,initial
astro-ph|Cuello|N.,N.,initial
hep-ph|Upsal|I.,I.,initial
astro-ph|Dunkman|M.,M.,initial
physics|Rivera|D.,D.,initial
gr-qc|Baker|P. T.,P. T.,initial
hep-ex|Zheng|Y.,Y.,initial
cond-mat|Engstrom|T. A.,T. A.,initial
astro-ph|Mackereth|J. Ted,J. Ted,initial
astro-ph|Dong|R.,R.,initial
hep-ph|Malta|P. C.,P. C.,initial
hep-ex|Lobanov|A.,A.,initial
hep-ex|Krasch|B.,B.,initial
nucl-ex|Konoplyannikov|A.,A.,initial
astro-ph|Tanoue|Y.,Y.,initial
physics|MacDonald|S. W. T.,S. W. T.,initial
hep-ex|Pushkin|K.,K.,initial
nucl-th|Mukherjee|A.,A.,initial
astro-ph|Cheung|H. Y.,H. Y.,initial
nucl-ex|Esen|S.,S.,initial
nucl-ex|Tsunoda|Y.,Y.,initial
hep-ex|Kondo|K.,K.,initial
nucl-ex|Oldeman|R.,R.,initial
hep-ex|Wang|G. -J.,G. -J.,initial
astro-ph|Ruchayskiy|O.,O.,initial
nucl-ex|Nilima|A.,A.,initial
astro-ph|Addesso|P.,P.,initial
astro-ph|Ramos-Ceja|M. E.,M. E.,initial
hep-ph|Nguyen|T. D.,T. D.,initial
cond-mat|Lin|H. -J.,H. -J.,initial
hep-ex|Rout|N.,N.,initial
hep-ex|Laiho|J.,J.,initial
physics|Sakamoto|H.,H.,initial
hep-ex|Heffernan|D.,D.,initial
astro-ph|Wallace|A.,A.,initial
astro-ph|Xiao|S.,S.,initial
nucl-ex|Lafferty|G.,G.,initial
cond-mat|Muraoka|Y.,Y.,initial
astro-ph|Pfeiffer|H. P.,H. P.,initial
astro-ph|Leget|P. F.,P. F.,initial
hep-ex|Garcés|E. A.,E. A.,initial
physics|Lee|J. W.,J. W.,initial
nucl-ex|Jones|M. K.,M. K.,initial
astro-ph|Noda|C. Quintero,C. Quintero,initial
astro-ph|Ryder|S. D.,S. D.,initial
physics|Lebeda|O.,O.,initial
hep-ex|Müller|A. L.,A. L.,initial
hep-ex|Rosenberg|M.,M.,initial
astro-ph|Rabou|P.,P.,initial
hep-ex|Cerutti|A. C. Cobos,A. C. Cobos,initial
hep-ex|Amaré|J.,J.,initial
gr-qc|Sakellariadou|M.,M.,initial
nucl-ex|White|C.,C.,initial
hep-ph|Rodas|A.,A.,initial
astro-ph|Möstl|C.,C.,initial
nucl-ex|Gooding|D.,D.,initial
astro-ph|Watson|M. G.,M. G.,initial
nucl-ex|Debowski|K.,K.,initial
nucl-ex|Falk|W. R.,W. R.,initial
astro-ph|Giannini|G.,G.,initial
nucl-ex|Kawabata|T.,T.,initial
quant-ph|Pereira|L.,L.,initial
hep-ex|de Cassagnac|R. Granier,R. Granier,initial
hep-ph|Zhemchugov|A.,A.,initial
nucl-th|Sergeeva|M.,M.,initial
astro-ph|Urry|C. M.,C. M.,initial
nucl-ex|Kelic-Heil|A.,A.,initial
physics|Korobov|V. I.,V. I.,initial
physics|Hogan|D. P.,D. P.,initial
physics|Tsunesada|Y.,Y.,initial
astro-ph|Poidevin|F.,F.,initial
hep-ex|Leung|J. K. C.,J. K. C.,initial
hep-ex|Xu|C. F.,C. F.,initial
hep-ex|Mandic|V.,V.,initial
nucl-ex|Fischer|F.,F.,initial
physics|Baltenkov|A. S.,A. S.,initial
hep-ex|Sinclair|D.,D.,initial
hep-ex|Back|J. J.,J. J.,initial
cond-mat|Hsieh|D.,D.,initial
physics|Rochman|D.,D.,initial
hep-ex|Tobayama|S.,S.,initial
nucl-ex|Gaździcki|M.,M.,initial
astro-ph|Castellano|M. G.,M. G.,initial
hep-ex|Niewiadomski|H.,H.,initial
hep-ph|Somogyi|G.,G.,initial
hep-ex|Turini|N.,N.,initial
astro-ph|Punanova|A.,A.,initial
nucl-ex|Butterworth|J.,J.,initial
quant-ph|Chiaro|B.,B.,initial
hep-ph|White|A.,A.,initial
physics|Qiu|H.,H.,initial
nucl-ex|Larionova|D.,D.,initial
astro-ph|Agudo|I.,I.,initial
hep-ex|Fick|B.,B.,initial
astro-ph|Shiao|Y. -S.,Y. -S.,initial
hep-ex|Li|J. C.,J. C.,initial
hep-ex|Flight|R.,R.,initial
hep-ex|Aliaga|L.,L.,initial
hep-ph|Beatty|J. J.,J. J.,initial
astro-ph|Petrucci|P. O.,P. O.,initial
astro-ph|Papa|M. A.,M. A.,initial
nucl-ex|Kupsc|A.,A.,initial
astro-ph|Quan|W.,W.,initial
astro-ph|Whiting|B. F.,B. F.,initial
nucl-ex|Dickel|T.,T.,initial
nucl-th|Kalinkin|D.,D.,initial
physics|Tonello|A.,A.,initial
astro-ph|Vacca|V.,V.,initial
nucl-ex|Ramson|B. J.,B. J.,initial
astro-ph|Gerakakis|S.,S.,initial
hep-ph|Molina|J.,J.,initial
gr-qc|Baltus|G.,G.,initial
physics|Califano|F.,F.,initial
astro-ph|Romoli|M.,M.,initial
astro-ph|Wanajo|S.,S.,initial
hep-ex|Haidenbauer|J.,J.,initial
hep-ex|Reimann|R.,R.,initial
hep-ex|Intonti|R. A.,R. A.,initial
nucl-ex|Voutier|E.,E.,initial
astro-ph|Jeltema|T.,T.,initial
astro-ph|Valentim|R.,R.,initial
physics|Gonzalez|P.,P.,initial
astro-ph|Radovich|M.,M.,initial
hep-ex|Lee|S. Y.,S. Y.,initial
gr-qc|Owen|B. J.,B. J.,initial
astro-ph|Muñoz|A. García,A. García,initial
nucl-ex|Vagnoni|V.,V.,initial
astro-ph|Godolt|M.,M.,initial
hep-ex|Wilczyński|H.,H.,initial
nucl-ex|Psaltis|A.,A.,initial
astro-ph|Nakanishi|K.,K.,initial
nucl-ex|Bjørn|M.,M.,initial
nucl-ex|Tellez-Giron-Flores|K.,K.,initial
astro-ph|Maoz|D.,D.,initial
hep-ex|Mignone|M.,M.,initial
astro-ph|Zhao|X. H.,X. H.,initial
physics|Mikhailov|V. V.,V. V.,initial
hep-ex|Garmash|A.,A.,initial
astro-ph|Nichols|S. A.,S. A.,initial
quant-ph|Man'ko|O. V.,O. V.,initial
physics|Derbin|A.,A.,initial
astro-ph|Petti|R.,R.,initial
hep-ex|Hrabovský|M.,M.,initial
cond-mat|Łuczka|J.,J.,initial
astro-ph|Urquhart|R.,R.,initial
hep-ex|Qian|Z.,Z.,initial
hep-ex|Greenwald|D.,D.,initial
hep-ph|Albero|A. Alfonso,A. Alfonso,initial
astro-ph|Freund|S.,S.,initial
physics|De Salvador|D.,D.,initial
astro-ph|Mikhailov|E. E.,E. E.,initial
astro-ph|Kadler|M.,M.,initial
nucl-ex|Bazzacco|D.,D.,initial
hep-ex|Meier|M.,M.,initial
cond-mat|Tanzi|L.,L.,initial
astro-ph|Blinnikov|S. I.,S. I.,initial
astro-ph|Ushiba|T.,T.,initial
astro-ph|Zheng|F.,F.,initial
hep-ex|Schindler|H.,H.,initial
hep-ph|Luo|T.,T.,initial
astro-ph|Dotter|A.,A.,initial
astro-ph|Molinaro|R.,R.,initial
nucl-ex|Haußmann|N.,N.,initial
astro-ph|Rodríguez-López|C.,C.,initial
math|Koutrolikos|K.,K.,initial
hep-ph|Jia|L. P.,L. P.,initial
hep-ex|Van de Water|R.,R.,initial
nucl-ex|Beck|S. May-Tal,S. May-Tal,initial
astro-ph|Hueyotl-Zahuantitla|F.,F.,initial
nucl-ex|Ahn|J. K.,J. K.,initial
nucl-ex|Jwa|Y. -J.,Y. -J.,initial
hep-ex|Simoniello|R.,R.,initial
hep-ex|Altenmüller|K.,K.,initial
cond-mat|Schmidt|M.,M.,initial
astro-ph|Kerzendorf|W. E.,W. E.,initial
hep-lat|Lepage|G. P.,G. P.,initial
astro-ph|Ballot|J.,J.,initial
astro-ph|Hrubes|J. D.,J. D.,initial
astro-ph|Castro|M. L. Díaz,M. L. Díaz,initial
astro-ph|Fiorentin|P. Re,P. Re,initial
cond-mat|Keller|T.,T.,initial
astro-ph|Thuan|T. X.,T. X.,initial
cond-mat|Pilati|S.,S.,initial
astro-ph|Itow|Y.,Y.,initial
astro-ph|Yang|R. Z.,R. Z.,initial
nucl-th|Kankainen|A.,A.,initial
cond-mat|Matsuura|K.,K.,initial
cond-mat|Zoller|P.,P.,initial
astro-ph|Vissers|M. R.,M. R.,initial
astro-ph|Kotze|E. J.,E. J.,initial
hep-ph|Balasubramanian|S.,S.,initial
astro-ph|Leininger|T.,T.,initial
physics|Edmondson|S.,S.,initial
astro-ph|Ortmann|T.,T.,initial
hep-ex|Segreto|E.,E.,initial
cond-mat|Johnson|R. D.,R. D.,initial
astro-ph|Germaine|T. St.,T. St.,initial
gr-qc|Dent|T.,T.,initial
physics|Kim|Y. D.,Y. D.,initial
astro-ph|Decowski|M. P.,M. P.,initial
astro-ph|Terentev|I.,I.,initial
hep-ex|Nakamiya|Y.,Y.,initial
astro-ph|Taylor|K.,K.,initial
astro-ph|Prochaska|J. Xavier,J. Xavier,initial
nucl-ex|Cates|G. D.,G. D.,initial
physics|Langford|T.,T.,initial
hep-ex|Choi|J. H.,J. H.,initial
physics|Schönert|S.,S.,initial
hep-ex|Gopal|K.,K.,initial
nucl-th|Carbone|D.,D.,initial
astro-ph|Kish|A.,A.,initial
astro-ph|Van Lanen|J.,J.,initial
hep-ex|Winchester|T.,T.,initial
astro-ph|Swann|E.,E.,initial
hep-ex|Bornschein|B.,B.,initial
nucl-ex|Taylor|R.,R.,initial
physics|Tunnell|C.,C.,initial
hep-ph|Kichimi|H.,H.,initial
math|Combe|N. C.,N. C.,initial
astro-ph|Kokeyama|K.,K.,initial
physics|Reinhed|P.,P.,initial
physics|Kara|O.,O.,initial
astro-ph|Hillebrandt|W.,W.,initial
hep-ex|Diego-Tortosa|D.,D.,initial
hep-ex|Law|J.,J.,initial
physics|Shi|J.,J.,initial
astro-ph|Cooper|M. J.,M. J.,initial
hep-ex|Li|H.,H.,initial
gr-qc|Parker|W.,W.,initial
astro-ph|Sakurai|Y.,Y.,initial
hep-ph|Gavela|M. B.,M. B.,initial
nucl-ex|Heinz|T.,T.,initial
gr-qc|Telada|S.,S.,initial
cond-mat|Mankovsky|S.,S.,initial
hep-ex|Bowcock|T. J. V.,T. J. V.,initial
astro-ph|Linker|J. A.,J. A.,initial
nucl-ex|Adhikari|K. P.,K. P.,initial
physics|Micke|P.,P.,initial
astro-ph|Scholtz|J.,J.,initial
nucl-ex|Stoler|P.,P.,initial
nucl-ex|Weinstein|L. B.,L. B.,initial
hep-ph|Filip|P.,P.,initial
nlin|Katsanikas|M.,M.,initial
physics|Uchihori|Y.,Y.,initial
astro-ph|Teyssier|D.,D.,initial
astro-ph|MacDowall|R.,R.,initial
hep-ph|Bencivenni|G.,G.,initial
astro-ph|Faria|J. P.,J. P.,initial
cond-mat|Cheong|S. -W.,S. -W.,initial
hep-ex|Bressan|A.,A.,initial
hep-ex|Denis|R. St.,R. St.,initial
hep-ex|Friedl|M.,M.,initial
physics|Meiners|T.,T.,initial
physics|Zhemchugov|A.,A.,initial
hep-ph|Maiani|L.,L.,initial
astro-ph|Hansen|P.,P.,initial
astro-ph|Caravati|M.,M.,initial
nucl-ex|Zaffaroni|E.,E.,initial
astro-ph|Torra|F.,F.,initial
physics|Lomidze|I.,I.,initial
gr-qc|Brazier|A.,A.,initial
hep-ex|Connors|M.,M.,initial
nucl-th|Mooney|I.,I.,initial
gr-qc|James|A. L.,A. L.,initial
hep-ph|Honorato|C. G.,C. G.,initial
math|Steinberg|B.,B.,initial
hep-ex|Manly|S.,S.,initial
physics|Bazilevskaya|G. A.,G. A.,initial
